counts,AZ_bottom V,AZ_top V,AY V,AX V,cooling PD V
42.0,0.98,-3.21,-0.37250000000000005,-0.4375,0.00335693359375
40.0,0.98,-3.21,-0.37250000000000005,-0.48375,0.008544921875
33.0,0.98,-3.21,-0.37250000000000005,-0.53,0.00762939453125
53.0,0.98,-3.21,-0.37250000000000005,-0.57625,0.0079345703125
41.0,0.98,-3.21,-0.37250000000000005,-0.6225,0.00762939453125
35.0,0.98,-3.21,-0.37250000000000005,-0.66875,0.00885009765625
51.0,0.98,-3.21,-0.37250000000000005,-0.715,0.00640869140625
37.0,0.98,-3.21,-0.37250000000000005,-0.7612500000000001,0.003662109375
50.0,0.98,-3.21,-0.37250000000000005,-0.8075000000000001,0.00579833984375
44.0,0.98,-3.21,-0.37250000000000005,-0.8537499999999999,0.0103759765625
45.0,0.98,-3.21,-0.42000000000000004,0.025,0.00885009765625
54.0,0.98,-3.21,-0.42000000000000004,-0.021249999999999998,0.01129150390625
47.0,0.98,-3.21,-0.42000000000000004,-0.0675,0.00885009765625
45.0,0.98,-3.21,-0.42000000000000004,-0.11375000000000002,0.00518798828125
28.0,0.98,-3.21,-0.42000000000000004,-0.16,0.00732421875
49.0,0.98,-3.21,-0.42000000000000004,-0.20625000000000002,0.00732421875
32.0,0.98,-3.21,-0.42000000000000004,-0.2525,0.0054931640625
39.0,0.98,-3.21,-0.42000000000000004,-0.29875,0.00823974609375
56.0,0.98,-3.21,-0.42000000000000004,-0.345,0.01129150390625
32.0,0.98,-3.21,-0.42000000000000004,-0.39125000000000004,0.00762939453125
42.0,0.98,-3.21,-0.42000000000000004,-0.4375,0.00640869140625
47.0,0.98,-3.21,-0.42000000000000004,-0.48375,0.00762939453125
55.0,0.98,-3.21,-0.42000000000000004,-0.53,0.00823974609375
40.0,0.98,-3.21,-0.42000000000000004,-0.57625,0.00640869140625
42.0,0.98,-3.21,-0.42000000000000004,-0.6225,0.006103515625
30.0,0.98,-3.21,-0.42000000000000004,-0.66875,0.01007080078125
33.0,0.98,-3.21,-0.42000000000000004,-0.715,0.00701904296875
36.0,0.98,-3.21,-0.42000000000000004,-0.7612500000000001,0.00518798828125
38.0,0.98,-3.21,-0.42000000000000004,-0.8075000000000001,0.00732421875
28.0,0.98,-3.21,-0.42000000000000004,-0.8537499999999999,0.0067138671875
43.0,0.98,-3.21,-0.4675,0.025,0.0067138671875
30.0,0.98,-3.21,-0.4675,-0.021249999999999998,0.00762939453125
54.0,0.98,-3.21,-0.4675,-0.0675,0.0091552734375
43.0,0.98,-3.21,-0.4675,-0.11375000000000002,0.00823974609375
53.0,0.98,-3.21,-0.4675,-0.16,0.0048828125
46.0,0.98,-3.21,-0.4675,-0.20625000000000002,0.00701904296875
39.0,0.98,-3.21,-0.4675,-0.2525,0.00762939453125
36.0,0.98,-3.21,-0.4675,-0.29875,0.00762939453125
33.0,0.98,-3.21,-0.4675,-0.345,0.006103515625
28.0,0.98,-3.21,-0.4675,-0.39125000000000004,0.00946044921875
25.0,0.98,-3.21,-0.4675,-0.4375,0.00732421875
51.0,0.98,-3.21,-0.4675,-0.48375,0.0079345703125
45.0,0.98,-3.21,-0.4675,-0.53,0.00732421875
45.0,0.98,-3.21,-0.4675,-0.57625,0.0067138671875
38.0,0.98,-3.21,-0.4675,-0.6225,0.00762939453125
35.0,0.98,-3.21,-0.4675,-0.66875,0.01007080078125
43.0,0.98,-3.21,-0.4675,-0.715,0.0079345703125
42.0,0.98,-3.21,-0.4675,-0.7612500000000001,0.00518798828125
29.0,0.98,-3.21,-0.4675,-0.8075000000000001,0.006103515625
38.0,0.98,-3.21,-0.4675,-0.8537499999999999,0.01007080078125
51.0,0.98,-3.21,-0.515,0.025,0.00701904296875
39.0,0.98,-3.21,-0.515,-0.021249999999999998,0.0042724609375
43.0,0.98,-3.21,-0.515,-0.0675,0.00701904296875
40.0,0.98,-3.21,-0.515,-0.11375000000000002,0.009765625
35.0,0.98,-3.21,-0.515,-0.16,0.0067138671875
44.0,0.98,-3.21,-0.515,-0.20625000000000002,0.00701904296875
47.0,0.98,-3.21,-0.515,-0.2525,0.00823974609375
29.0,0.98,-3.21,-0.515,-0.29875,0.0091552734375
51.0,0.98,-3.21,-0.515,-0.345,0.00762939453125
46.0,0.98,-3.21,-0.515,-0.39125000000000004,0.00823974609375
