counts,AZ_bottom V,AZ_top V,AY V,AX V,cooling PD V
508.0,0.882,-2.882,0.007499999999999979,-0.021249999999999998,0.03997802734375
502.0,0.882,-2.882,0.007499999999999979,-0.0675,0.03997802734375
515.0,0.882,-2.882,0.007499999999999979,-0.11375000000000002,0.03936767578125
519.0,0.882,-2.882,0.007499999999999979,-0.16,0.0384521484375
554.0,0.882,-2.882,0.007499999999999979,-0.20625000000000002,0.0384521484375
639.0,0.882,-2.882,0.007499999999999979,-0.2525,0.0384521484375
576.0,0.882,-2.882,0.007499999999999979,-0.29875,0.0384521484375
558.0,0.882,-2.882,0.007499999999999979,-0.345,0.0372314453125
555.0,0.882,-2.882,0.007499999999999979,-0.39125000000000004,0.03936767578125
555.0,0.882,-2.882,0.007499999999999979,-0.4375,0.0390625
506.0,0.882,-2.882,0.007499999999999979,-0.48375,0.0384521484375
553.0,0.882,-2.882,0.007499999999999979,-0.53,0.0384521484375
486.0,0.882,-2.882,0.007499999999999979,-0.57625,0.0390625
553.0,0.882,-2.882,0.007499999999999979,-0.6225,0.03997802734375
580.0,0.882,-2.882,0.007499999999999979,-0.66875,0.0372314453125
581.0,0.882,-2.882,0.007499999999999979,-0.715,0.03875732421875
496.0,0.882,-2.882,0.007499999999999979,-0.7612500000000001,0.03875732421875
577.0,0.882,-2.882,0.007499999999999979,-0.8075000000000001,0.03997802734375
540.0,0.882,-2.882,0.007499999999999979,-0.8537499999999999,0.03814697265625
514.0,0.882,-2.882,-0.04000000000000001,0.025,0.03875732421875
545.0,0.882,-2.882,-0.04000000000000001,-0.021249999999999998,0.0390625
530.0,0.882,-2.882,-0.04000000000000001,-0.0675,0.03936767578125
461.0,0.882,-2.882,-0.04000000000000001,-0.11375000000000002,0.03814697265625
522.0,0.882,-2.882,-0.04000000000000001,-0.16,0.03875732421875
482.0,0.882,-2.882,-0.04000000000000001,-0.20625000000000002,0.03875732421875
513.0,0.882,-2.882,-0.04000000000000001,-0.2525,0.03936767578125
549.0,0.882,-2.882,-0.04000000000000001,-0.29875,0.03662109375
553.0,0.882,-2.882,-0.04000000000000001,-0.345,0.03814697265625
621.0,0.882,-2.882,-0.04000000000000001,-0.39125000000000004,0.0384521484375
598.0,0.882,-2.882,-0.04000000000000001,-0.4375,0.0396728515625
638.0,0.882,-2.882,-0.04000000000000001,-0.48375,0.0384521484375
557.0,0.882,-2.882,-0.04000000000000001,-0.53,0.0390625
563.0,0.882,-2.882,-0.04000000000000001,-0.57625,0.0390625
536.0,0.882,-2.882,-0.04000000000000001,-0.6225,0.03814697265625
540.0,0.882,-2.882,-0.04000000000000001,-0.66875,0.0384521484375
633.0,0.882,-2.882,-0.04000000000000001,-0.715,0.0390625
601.0,0.882,-2.882,-0.04000000000000001,-0.7612500000000001,0.037841796875
565.0,0.882,-2.882,-0.04000000000000001,-0.8075000000000001,0.0372314453125
595.0,0.882,-2.882,-0.04000000000000001,-0.8537499999999999,0.03936767578125
526.0,0.882,-2.882,-0.0875,0.025,0.037841796875
517.0,0.882,-2.882,-0.0875,-0.021249999999999998,0.037841796875
487.0,0.882,-2.882,-0.0875,-0.0675,0.037841796875
638.0,0.882,-2.882,-0.0875,-0.11375000000000002,0.0384521484375
503.0,0.882,-2.882,-0.0875,-0.16,0.0384521484375
597.0,0.882,-2.882,-0.0875,-0.20625000000000002,0.0390625
522.0,0.882,-2.882,-0.0875,-0.2525,0.0384521484375
565.0,0.882,-2.882,-0.0875,-0.29875,0.037841796875
528.0,0.882,-2.882,-0.0875,-0.345,0.03875732421875
599.0,0.882,-2.882,-0.0875,-0.39125000000000004,0.0390625
589.0,0.882,-2.882,-0.0875,-0.4375,0.0384521484375
531.0,0.882,-2.882,-0.0875,-0.48375,0.03814697265625
612.0,0.882,-2.882,-0.0875,-0.53,0.037841796875
595.0,0.882,-2.882,-0.0875,-0.57625,0.03875732421875
507.0,0.882,-2.882,-0.0875,-0.6225,0.0384521484375
519.0,0.882,-2.882,-0.0875,-0.66875,0.037841796875
595.0,0.882,-2.882,-0.0875,-0.715,0.0390625
564.0,0.882,-2.882,-0.0875,-0.7612500000000001,0.037841796875
622.0,0.882,-2.882,-0.0875,-0.8075000000000001,0.0384521484375
730.0,0.882,-2.882,-0.0875,-0.8537499999999999,0.03814697265625
619.0,0.882,-2.882,-0.13500000000000004,0.025,0.03997802734375
547.0,0.882,-2.882,-0.13500000000000004,-0.021249999999999998,0.0384521484375
699.0,0.882,-2.882,-0.13500000000000004,-0.0675,0.03875732421875
599.0,0.882,-2.882,-0.13500000000000004,-0.11375000000000002,0.037841796875
607.0,0.882,-2.882,-0.13500000000000004,-0.16,0.03753662109375
749.0,0.882,-2.882,-0.13500000000000004,-0.20625000000000002,0.03875732421875
675.0,0.882,-2.882,-0.13500000000000004,-0.2525,0.03875732421875
640.0,0.882,-2.882,-0.13500000000000004,-0.29875,0.03875732421875
663.0,0.882,-2.882,-0.13500000000000004,-0.345,0.03875732421875
650.0,0.882,-2.882,-0.13500000000000004,-0.39125000000000004,0.0384521484375
657.0,0.882,-2.882,-0.13500000000000004,-0.4375,0.0390625
657.0,0.882,-2.882,-0.13500000000000004,-0.48375,0.03936767578125
675.0,0.882,-2.882,-0.13500000000000004,-0.53,0.0390625
785.0,0.882,-2.882,-0.13500000000000004,-0.57625,0.03753662109375
700.0,0.882,-2.882,-0.13500000000000004,-0.6225,0.0396728515625
662.0,0.882,-2.882,-0.13500000000000004,-0.66875,0.03936767578125
642.0,0.882,-2.882,-0.13500000000000004,-0.715,0.0384521484375
668.0,0.882,-2.882,-0.13500000000000004,-0.7612500000000001,0.0390625
658.0,0.882,-2.882,-0.13500000000000004,-0.8075000000000001,0.0390625
689.0,0.882,-2.882,-0.13500000000000004,-0.8537499999999999,0.0390625
610.0,0.882,-2.882,-0.18250000000000002,0.025,0.03875732421875
775.0,0.882,-2.882,-0.18250000000000002,-0.021249999999999998,0.0372314453125
703.0,0.882,-2.882,-0.18250000000000002,-0.0675,0.03875732421875
703.0,0.882,-2.882,-0.18250000000000002,-0.11375000000000002,0.0396728515625
668.0,0.882,-2.882,-0.18250000000000002,-0.16,0.0396728515625
777.0,0.882,-2.882,-0.18250000000000002,-0.20625000000000002,0.03814697265625
644.0,0.882,-2.882,-0.18250000000000002,-0.2525,0.03875732421875
791.0,0.882,-2.882,-0.18250000000000002,-0.29875,0.03936767578125
619.0,0.882,-2.882,-0.18250000000000002,-0.345,0.040283203125
666.0,0.882,-2.882,-0.18250000000000002,-0.39125000000000004,0.03936767578125
660.0,0.882,-2.882,-0.18250000000000002,-0.4375,0.03875732421875
756.0,0.882,-2.882,-0.18250000000000002,-0.48375,0.03875732421875
667.0,0.882,-2.882,-0.18250000000000002,-0.53,0.03875732421875
557.0,0.882,-2.882,-0.18250000000000002,-0.57625,0.037841796875
665.0,0.882,-2.882,-0.18250000000000002,-0.6225,0.03997802734375
705.0,0.882,-2.882,-0.18250000000000002,-0.66875,0.0390625
674.0,0.882,-2.882,-0.18250000000000002,-0.715,0.040283203125
701.0,0.882,-2.882,-0.18250000000000002,-0.7612500000000001,0.03875732421875
678.0,0.882,-2.882,-0.18250000000000002,-0.8075000000000001,0.03936767578125
743.0,0.882,-2.882,-0.18250000000000002,-0.8537499999999999,0.03875732421875
590.0,0.882,-2.882,-0.23,0.025,0.03875732421875
679.0,0.882,-2.882,-0.23,-0.021249999999999998,0.0384521484375
647.0,0.882,-2.882,-0.23,-0.0675,0.040283203125
691.0,0.882,-2.882,-0.23,-0.11375000000000002,0.0390625
724.0,0.882,-2.882,-0.23,-0.16,0.037841796875
694.0,0.882,-2.882,-0.23,-0.20625000000000002,0.0390625
593.0,0.882,-2.882,-0.23,-0.2525,0.0396728515625
617.0,0.882,-2.882,-0.23,-0.29875,0.040283203125
668.0,0.882,-2.882,-0.23,-0.345,0.03997802734375
663.0,0.882,-2.882,-0.23,-0.39125000000000004,0.0396728515625
682.0,0.882,-2.882,-0.23,-0.4375,0.03875732421875
686.0,0.882,-2.882,-0.23,-0.48375,0.03814697265625
674.0,0.882,-2.882,-0.23,-0.53,0.0384521484375
662.0,0.882,-2.882,-0.23,-0.57625,0.040283203125
715.0,0.882,-2.882,-0.23,-0.6225,0.03875732421875
665.0,0.882,-2.882,-0.23,-0.66875,0.0390625
757.0,0.882,-2.882,-0.23,-0.715,0.0390625
677.0,0.882,-2.882,-0.23,-0.7612500000000001,0.03997802734375
632.0,0.882,-2.882,-0.23,-0.8075000000000001,0.03875732421875
646.0,0.882,-2.882,-0.23,-0.8537499999999999,0.03875732421875
633.0,0.882,-2.882,-0.2775000000000001,0.025,0.03875732421875
662.0,0.882,-2.882,-0.2775000000000001,-0.021249999999999998,0.037841796875
669.0,0.882,-2.882,-0.2775000000000001,-0.0675,0.0384521484375
646.0,0.882,-2.882,-0.2775000000000001,-0.11375000000000002,0.0384521484375
691.0,0.882,-2.882,-0.2775000000000001,-0.16,0.0384521484375
584.0,0.882,-2.882,-0.2775000000000001,-0.20625000000000002,0.03936767578125
734.0,0.882,-2.882,-0.2775000000000001,-0.2525,0.0384521484375
685.0,0.882,-2.882,-0.2775000000000001,-0.29875,0.0390625
746.0,0.882,-2.882,-0.2775000000000001,-0.345,0.037841796875
720.0,0.882,-2.882,-0.2775000000000001,-0.39125000000000004,0.0384521484375
717.0,0.882,-2.882,-0.2775000000000001,-0.4375,0.0408935546875
650.0,0.882,-2.882,-0.2775000000000001,-0.48375,0.0372314453125
687.0,0.882,-2.882,-0.2775000000000001,-0.53,0.0384521484375
705.0,0.882,-2.882,-0.2775000000000001,-0.57625,0.0384521484375
733.0,0.882,-2.882,-0.2775000000000001,-0.6225,0.0390625
665.0,0.882,-2.882,-0.2775000000000001,-0.66875,0.03997802734375
719.0,0.882,-2.882,-0.2775000000000001,-0.715,0.0396728515625
696.0,0.882,-2.882,-0.2775000000000001,-0.7612500000000001,0.03936767578125
707.0,0.882,-2.882,-0.2775000000000001,-0.8075000000000001,0.0396728515625
604.0,0.882,-2.882,-0.2775000000000001,-0.8537499999999999,0.040283203125
603.0,0.882,-2.882,-0.32499999999999996,0.025,0.0396728515625
678.0,0.882,-2.882,-0.32499999999999996,-0.021249999999999998,0.03936767578125
783.0,0.882,-2.882,-0.32499999999999996,-0.0675,0.03997802734375
658.0,0.882,-2.882,-0.32499999999999996,-0.11375000000000002,0.03875732421875
706.0,0.882,-2.882,-0.32499999999999996,-0.16,0.03936767578125
687.0,0.882,-2.882,-0.32499999999999996,-0.20625000000000002,0.03936767578125
566.0,0.882,-2.882,-0.32499999999999996,-0.2525,0.03997802734375
745.0,0.882,-2.882,-0.32499999999999996,-0.29875,0.03936767578125
768.0,0.882,-2.882,-0.32499999999999996,-0.345,0.0390625
646.0,0.882,-2.882,-0.32499999999999996,-0.39125000000000004,0.0390625
753.0,0.882,-2.882,-0.32499999999999996,-0.4375,0.03936767578125
683.0,0.882,-2.882,-0.32499999999999996,-0.48375,0.03814697265625
674.0,0.882,-2.882,-0.32499999999999996,-0.53,0.0390625
802.0,0.882,-2.882,-0.32499999999999996,-0.57625,0.03936767578125
748.0,0.882,-2.882,-0.32499999999999996,-0.6225,0.0390625
720.0,0.882,-2.882,-0.32499999999999996,-0.66875,0.03875732421875
652.0,0.882,-2.882,-0.32499999999999996,-0.715,0.03936767578125
657.0,0.882,-2.882,-0.32499999999999996,-0.7612500000000001,0.03936767578125
705.0,0.882,-2.882,-0.32499999999999996,-0.8075000000000001,0.03936767578125
652.0,0.882,-2.882,-0.32499999999999996,-0.8537499999999999,0.03936767578125
727.0,0.882,-2.882,-0.37250000000000005,0.025,0.03875732421875
629.0,0.882,-2.882,-0.37250000000000005,-0.021249999999999998,0.03875732421875
627.0,0.882,-2.882,-0.37250000000000005,-0.0675,0.0384521484375
757.0,0.882,-2.882,-0.37250000000000005,-0.11375000000000002,0.0396728515625
711.0,0.882,-2.882,-0.37250000000000005,-0.16,0.0390625
696.0,0.882,-2.882,-0.37250000000000005,-0.20625000000000002,0.0384521484375
607.0,0.882,-2.882,-0.37250000000000005,-0.2525,0.0396728515625
625.0,0.882,-2.882,-0.37250000000000005,-0.29875,0.0384521484375
591.0,0.882,-2.882,-0.37250000000000005,-0.345,0.037841796875
720.0,0.882,-2.882,-0.37250000000000005,-0.39125000000000004,0.0390625
674.0,0.882,-2.882,-0.37250000000000005,-0.4375,0.0390625
692.0,0.882,-2.882,-0.37250000000000005,-0.48375,0.03814697265625
741.0,0.882,-2.882,-0.37250000000000005,-0.53,0.03875732421875
684.0,0.882,-2.882,-0.37250000000000005,-0.57625,0.0390625
704.0,0.882,-2.882,-0.37250000000000005,-0.6225,0.03936767578125
618.0,0.882,-2.882,-0.37250000000000005,-0.66875,0.0390625
690.0,0.882,-2.882,-0.37250000000000005,-0.715,0.037841796875
618.0,0.882,-2.882,-0.37250000000000005,-0.7612500000000001,0.03875732421875
736.0,0.882,-2.882,-0.37250000000000005,-0.8075000000000001,0.03875732421875
704.0,0.882,-2.882,-0.37250000000000005,-0.8537499999999999,0.0390625
699.0,0.882,-2.882,-0.42000000000000004,0.025,0.0390625
693.0,0.882,-2.882,-0.42000000000000004,-0.021249999999999998,0.0390625
760.0,0.882,-2.882,-0.42000000000000004,-0.0675,0.0390625
636.0,0.882,-2.882,-0.42000000000000004,-0.11375000000000002,0.03875732421875
603.0,0.882,-2.882,-0.42000000000000004,-0.16,0.04058837890625
646.0,0.882,-2.882,-0.42000000000000004,-0.20625000000000002,0.03997802734375
707.0,0.882,-2.882,-0.42000000000000004,-0.2525,0.0390625
641.0,0.882,-2.882,-0.42000000000000004,-0.29875,0.0390625
676.0,0.882,-2.882,-0.42000000000000004,-0.345,0.03814697265625
718.0,0.882,-2.882,-0.42000000000000004,-0.39125000000000004,0.0384521484375
687.0,0.882,-2.882,-0.42000000000000004,-0.4375,0.0396728515625
643.0,0.882,-2.882,-0.42000000000000004,-0.48375,0.03936767578125
648.0,0.882,-2.882,-0.42000000000000004,-0.53,0.03875732421875
606.0,0.882,-2.882,-0.42000000000000004,-0.57625,0.03875732421875
694.0,0.882,-2.882,-0.42000000000000004,-0.6225,0.03936767578125
593.0,0.882,-2.882,-0.42000000000000004,-0.66875,0.0390625
621.0,0.882,-2.882,-0.42000000000000004,-0.715,0.040283203125
654.0,0.882,-2.882,-0.42000000000000004,-0.7612500000000001,0.03936767578125
645.0,0.882,-2.882,-0.42000000000000004,-0.8075000000000001,0.0396728515625
671.0,0.882,-2.882,-0.42000000000000004,-0.8537499999999999,0.0384521484375
679.0,0.882,-2.882,-0.4675,0.025,0.0396728515625
575.0,0.882,-2.882,-0.4675,-0.021249999999999998,0.03814697265625
575.0,0.882,-2.882,-0.4675,-0.0675,0.0396728515625
749.0,0.882,-2.882,-0.4675,-0.11375000000000002,0.03997802734375
629.0,0.882,-2.882,-0.4675,-0.16,0.0390625
675.0,0.882,-2.882,-0.4675,-0.20625000000000002,0.0384521484375
683.0,0.882,-2.882,-0.4675,-0.2525,0.040283203125
697.0,0.882,-2.882,-0.4675,-0.29875,0.03875732421875
624.0,0.882,-2.882,-0.4675,-0.345,0.04058837890625
638.0,0.882,-2.882,-0.4675,-0.39125000000000004,0.03875732421875
707.0,0.882,-2.882,-0.4675,-0.4375,0.0384521484375
664.0,0.882,-2.882,-0.4675,-0.48375,0.04058837890625
650.0,0.882,-2.882,-0.4675,-0.53,0.0396728515625
632.0,0.882,-2.882,-0.4675,-0.57625,0.03875732421875
673.0,0.882,-2.882,-0.4675,-0.6225,0.03997802734375
701.0,0.882,-2.882,-0.4675,-0.66875,0.03936767578125
616.0,0.882,-2.882,-0.4675,-0.715,0.03997802734375
576.0,0.882,-2.882,-0.4675,-0.7612500000000001,0.0384521484375
685.0,0.882,-2.882,-0.4675,-0.8075000000000001,0.03936767578125
686.0,0.882,-2.882,-0.4675,-0.8537499999999999,0.0384521484375
687.0,0.882,-2.882,-0.515,0.025,0.040283203125
694.0,0.882,-2.882,-0.515,-0.021249999999999998,0.04058837890625
665.0,0.882,-2.882,-0.515,-0.0675,0.0390625
647.0,0.882,-2.882,-0.515,-0.11375000000000002,0.0384521484375
604.0,0.882,-2.882,-0.515,-0.16,0.0390625
752.0,0.882,-2.882,-0.515,-0.20625000000000002,0.0396728515625
606.0,0.882,-2.882,-0.515,-0.2525,0.03997802734375
652.0,0.882,-2.882,-0.515,-0.29875,0.0396728515625
598.0,0.882,-2.882,-0.515,-0.345,0.04058837890625
651.0,0.882,-2.882,-0.515,-0.39125000000000004,0.03936767578125
647.0,0.882,-2.882,-0.515,-0.4375,0.040283203125
649.0,0.882,-2.882,-0.515,-0.48375,0.0396728515625
607.0,0.882,-2.882,-0.515,-0.53,0.03875732421875
699.0,0.882,-2.882,-0.515,-0.57625,0.03814697265625
678.0,0.882,-2.882,-0.515,-0.6225,0.0390625
567.0,0.882,-2.882,-0.515,-0.66875,0.0390625
639.0,0.882,-2.882,-0.515,-0.715,0.040283203125
678.0,0.882,-2.882,-0.515,-0.7612500000000001,0.0396728515625
804.0,0.882,-2.882,-0.515,-0.8075000000000001,0.03997802734375
746.0,0.882,-2.882,-0.515,-0.8537499999999999,0.0390625
766.0,0.882,-2.882,-0.5625000000000001,0.025,0.03875732421875
730.0,0.882,-2.882,-0.5625000000000001,-0.021249999999999998,0.040283203125
657.0,0.882,-2.882,-0.5625000000000001,-0.0675,0.0390625
644.0,0.882,-2.882,-0.5625000000000001,-0.11375000000000002,0.03997802734375
567.0,0.882,-2.882,-0.5625000000000001,-0.16,0.03936767578125
581.0,0.882,-2.882,-0.5625000000000001,-0.20625000000000002,0.0384521484375
611.0,0.882,-2.882,-0.5625000000000001,-0.2525,0.03875732421875
604.0,0.882,-2.882,-0.5625000000000001,-0.29875,0.03875732421875
599.0,0.882,-2.882,-0.5625000000000001,-0.345,0.03814697265625
612.0,0.882,-2.882,-0.5625000000000001,-0.39125000000000004,0.03875732421875
598.0,0.882,-2.882,-0.5625000000000001,-0.4375,0.0384521484375
633.0,0.882,-2.882,-0.5625000000000001,-0.48375,0.0384521484375
609.0,0.882,-2.882,-0.5625000000000001,-0.53,0.03936767578125
589.0,0.882,-2.882,-0.5625000000000001,-0.57625,0.03875732421875
646.0,0.882,-2.882,-0.5625000000000001,-0.6225,0.03936767578125
620.0,0.882,-2.882,-0.5625000000000001,-0.66875,0.0384521484375
599.0,0.882,-2.882,-0.5625000000000001,-0.715,0.03936767578125
610.0,0.882,-2.882,-0.5625000000000001,-0.7612500000000001,0.0390625
674.0,0.882,-2.882,-0.5625000000000001,-0.8075000000000001,0.03814697265625
601.0,0.882,-2.882,-0.5625000000000001,-0.8537499999999999,0.03875732421875
658.0,0.882,-2.882,-0.61,0.025,0.03936767578125
659.0,0.882,-2.882,-0.61,-0.021249999999999998,0.03936767578125
561.0,0.882,-2.882,-0.61,-0.0675,0.03936767578125
653.0,0.882,-2.882,-0.61,-0.11375000000000002,0.0384521484375
590.0,0.882,-2.882,-0.61,-0.16,0.03936767578125
618.0,0.882,-2.882,-0.61,-0.20625000000000002,0.0384521484375
733.0,0.882,-2.882,-0.61,-0.2525,0.037841796875
618.0,0.882,-2.882,-0.61,-0.29875,0.0384521484375
451.0,0.882,-2.882,-0.61,-0.345,0.04058837890625
606.0,0.882,-2.882,-0.61,-0.39125000000000004,0.0390625
621.0,0.882,-2.882,-0.61,-0.4375,0.0390625
626.0,0.882,-2.882,-0.61,-0.48375,0.0390625
672.0,0.882,-2.882,-0.61,-0.53,0.03936767578125
575.0,0.882,-2.882,-0.61,-0.57625,0.0390625
539.0,0.882,-2.882,-0.61,-0.6225,0.0384521484375
493.0,0.882,-2.882,-0.61,-0.66875,0.03875732421875
479.0,0.882,-2.882,-0.61,-0.715,0.0390625
502.0,0.882,-2.882,-0.61,-0.7612500000000001,0.03936767578125
575.0,0.882,-2.882,-0.61,-0.8075000000000001,0.03997802734375
631.0,0.882,-2.882,-0.61,-0.8537499999999999,0.0390625
573.0,0.882,-2.882,-0.6575000000000001,0.025,0.03814697265625
664.0,0.882,-2.882,-0.6575000000000001,-0.021249999999999998,0.0390625
574.0,0.882,-2.882,-0.6575000000000001,-0.0675,0.03875732421875
629.0,0.882,-2.882,-0.6575000000000001,-0.11375000000000002,0.0384521484375
595.0,0.882,-2.882,-0.6575000000000001,-0.16,0.03997802734375
573.0,0.882,-2.882,-0.6575000000000001,-0.20625000000000002,0.0384521484375
637.0,0.882,-2.882,-0.6575000000000001,-0.2525,0.03997802734375
586.0,0.882,-2.882,-0.6575000000000001,-0.29875,0.03875732421875
512.0,0.882,-2.882,-0.6575000000000001,-0.345,0.03814697265625
542.0,0.882,-2.882,-0.6575000000000001,-0.39125000000000004,0.03936767578125
597.0,0.882,-2.882,-0.6575000000000001,-0.4375,0.03875732421875
544.0,0.882,-2.882,-0.6575000000000001,-0.48375,0.0384521484375
531.0,0.882,-2.882,-0.6575000000000001,-0.53,0.037841796875
674.0,0.882,-2.882,-0.6575000000000001,-0.57625,0.0396728515625
598.0,0.882,-2.882,-0.6575000000000001,-0.6225,0.037841796875
603.0,0.882,-2.882,-0.6575000000000001,-0.66875,0.0390625
483.0,0.882,-2.882,-0.6575000000000001,-0.715,0.0384521484375
551.0,0.882,-2.882,-0.6575000000000001,-0.7612500000000001,0.0372314453125
582.0,0.882,-2.882,-0.6575000000000001,-0.8075000000000001,0.0390625
531.0,0.882,-2.882,-0.6575000000000001,-0.8537499999999999,0.03875732421875
576.0,0.882,-2.882,-0.7050000000000001,0.025,0.0384521484375
592.0,0.882,-2.882,-0.7050000000000001,-0.021249999999999998,0.0384521484375
580.0,0.882,-2.882,-0.7050000000000001,-0.0675,0.0384521484375
556.0,0.882,-2.882,-0.7050000000000001,-0.11375000000000002,0.03753662109375
677.0,0.882,-2.882,-0.7050000000000001,-0.16,0.03997802734375
575.0,0.882,-2.882,-0.7050000000000001,-0.20625000000000002,0.037841796875
567.0,0.882,-2.882,-0.7050000000000001,-0.2525,0.03936767578125
550.0,0.882,-2.882,-0.7050000000000001,-0.29875,0.03936767578125
496.0,0.882,-2.882,-0.7050000000000001,-0.345,0.03875732421875
584.0,0.882,-2.882,-0.7050000000000001,-0.39125000000000004,0.04058837890625
574.0,0.882,-2.882,-0.7050000000000001,-0.4375,0.037841796875
559.0,0.882,-2.882,-0.7050000000000001,-0.48375,0.0396728515625
468.0,0.882,-2.882,-0.7050000000000001,-0.53,0.03875732421875
561.0,0.882,-2.882,-0.7050000000000001,-0.57625,0.037841796875
599.0,0.882,-2.882,-0.7050000000000001,-0.6225,0.03814697265625
477.0,0.882,-2.882,-0.7050000000000001,-0.66875,0.03875732421875
480.0,0.882,-2.882,-0.7050000000000001,-0.715,0.04058837890625
516.0,0.882,-2.882,-0.7050000000000001,-0.7612500000000001,0.0396728515625
494.0,0.882,-2.882,-0.7050000000000001,-0.8075000000000001,0.03997802734375
438.0,0.882,-2.882,-0.7050000000000001,-0.8537499999999999,0.0384521484375
537.0,0.882,-2.882,-0.7525000000000001,0.025,0.0384521484375
595.0,0.882,-2.882,-0.7525000000000001,-0.021249999999999998,0.03875732421875
521.0,0.882,-2.882,-0.7525000000000001,-0.0675,0.03936767578125
502.0,0.882,-2.882,-0.7525000000000001,-0.11375000000000002,0.03814697265625
493.0,0.882,-2.882,-0.7525000000000001,-0.16,0.03936767578125
559.0,0.882,-2.882,-0.7525000000000001,-0.20625000000000002,0.03936767578125
530.0,0.882,-2.882,-0.7525000000000001,-0.2525,0.0390625
